seed, runtime(s), ecmin
1, 17.28, 495
2, 15.43, 516
3, 14.72, 495
4, 15.79, 510
5, 16.36, 519
6, 15.61, 486
7, 15.89, 504
8, 16.51, 531
9, 16.26, 465
10, 16.57, 513
11, 15.89, 504
12, 16.05, 486
13, 16.14, 480
14, 16.34, 507
15, 15.93, 483
16, 15.24, 510
17, 15.54, 534
18, 15.09, 498
19, 15.33, 495
20, 15.63, 498
21, 15.19, 498
22, 14.69, 489
23, 15.72, 471
24, 15.61, 489
25, 14.57, 504
26, 15.46, 468
27, 14.95, 489
28, 15.25, 504
29, 14.32, 489
30, 15.30, 489
