seed, runtime(s), ecmin
1, 21.67, 1506
2, 21.61, 1476
3, 21.74, 1530
4, 21.68, 1461
5, 24.15, 1476
6, 27.20, 1518
7, 33.19, 1464
8, 23.07, 1455
9, 21.57, 1440
10, 22.87, 1521
11, 21.65, 1482
12, 22.15, 1446
13, 22.24, 1473
14, 22.21, 1482
15, 22.47, 1461
16, 22.83, 1431
17, 22.86, 1434
18, 21.82, 1536
19, 21.29, 1512
20, 21.88, 1470
21, 23.43, 1503
22, 21.93, 1464
23, 21.54, 1485
24, 23.05, 1548
25, 23.04, 1461
26, 24.39, 1482
27, 25.71, 1521
28, 24.38, 1500
29, 23.02, 1440
30, 26.09, 1473
