seed, runtime(s), ecmin
1, 11.81, 1137
2, 11.07, 1134
3, 10.36, 1158
4, 10.53, 1146
5, 10.17, 1137
6, 10.98, 1152
7, 9.44, 1140
8, 8.86, 1164
9, 9.22, 1131
10, 9.02, 1152
11, 9.64, 1170
12, 10.47, 1155
13, 8.28, 1125
14, 7.65, 1137
15, 7.58, 1128
16, 7.48, 1140
17, 7.85, 1149
18, 7.82, 1128
19, 7.84, 1173
20, 7.57, 1158
21, 7.65, 1137
22, 8.10, 1140
23, 11.44, 1149
24, 10.30, 1140
25, 10.46, 1140
26, 10.33, 1125
27, 10.56, 1167
28, 10.33, 1155
29, 9.67, 1131
30, 10.66, 1137
