seed, runtime(s), ecmin
1, 19.64, 639
2, 18.50, 672
3, 16.31, 696
4, 15.49, 684
5, 16.25, 666
6, 15.62, 672
7, 16.16, 690
8, 15.91, 723
9, 16.15, 681
10, 16.66, 696
11, 16.29, 648
12, 15.81, 660
13, 15.82, 663
14, 17.61, 654
15, 15.79, 669
16, 15.61, 687
17, 16.64, 681
18, 16.80, 666
19, 15.75, 654
20, 15.60, 642
21, 15.82, 651
22, 15.95, 669
23, 16.33, 651
24, 14.77, 648
25, 15.46, 672
26, 15.50, 666
27, 14.86, 651
28, 14.83, 663
29, 15.62, 657
30, 15.08, 669
