seed, runtime(s), ecmin
1, 57.63, 1161
2, 57.76, 1179
3, 55.74, 1191
4, 56.09, 1155
5, 56.70, 1221
6, 56.39, 1179
7, 55.19, 1101
8, 58.14, 1257
9, 57.26, 1173
10, 58.61, 1290
11, 58.28, 1272
12, 55.48, 1275
13, 53.80, 1224
14, 55.65, 1245
15, 55.98, 1152
16, 55.48, 1221
17, 56.05, 1314
18, 53.34, 1293
19, 54.19, 1311
20, 54.84, 1203
21, 53.55, 1188
22, 55.81, 1233
23, 53.16, 1278
24, 55.63, 1260
25, 55.70, 1197
26, 53.21, 1287
27, 53.84, 1251
28, 52.44, 1089
29, 51.82, 1200
30, 53.05, 1203
