seed, runtime(s), ecmin
1, 16.89, 1491
2, 16.49, 1497
3, 16.45, 1464
4, 15.76, 1434
5, 16.12, 1464
6, 17.11, 1503
7, 15.00, 1515
8, 16.60, 1452
9, 15.09, 1473
10, 15.61, 1494
11, 16.45, 1485
12, 15.72, 1491
13, 15.84, 1482
14, 16.49, 1437
15, 17.70, 1485
16, 15.14, 1476
17, 15.58, 1449
18, 15.56, 1563
19, 15.43, 1482
20, 15.52, 1473
21, 15.03, 1488
22, 12.27, 1488
23, 11.92, 1515
24, 12.07, 1488
25, 12.05, 1515
26, 12.43, 1497
27, 12.51, 1425
28, 11.92, 1446
29, 11.83, 1545
30, 11.91, 1473
