seed, runtime(s), ecmin
1, 8.15, 960
2, 6.59, 975
3, 6.69, 960
4, 6.68, 978
5, 6.52, 972
6, 6.43, 957
7, 6.08, 963
8, 6.34, 969
9, 8.59, 966
10, 8.95, 963
11, 9.91, 996
12, 9.11, 960
13, 9.17, 1005
14, 8.29, 954
15, 8.80, 954
16, 9.05, 972
17, 9.23, 960
18, 8.75, 951
19, 8.41, 969
20, 9.00, 960
21, 8.78, 963
22, 8.92, 960
23, 9.49, 966
24, 8.71, 975
25, 8.64, 954
26, 8.44, 948
27, 8.64, 990
28, 8.94, 951
29, 9.03, 966
30, 8.31, 972
