seed, runtime(s), ecmin
1, 25.41, 1305
2, 24.29, 1299
3, 22.78, 1290
4, 24.38, 1320
5, 24.62, 1290
6, 24.64, 1314
7, 25.19, 1293
8, 24.08, 1308
9, 24.43, 1305
10, 24.48, 1266
11, 23.96, 1305
12, 23.49, 1290
13, 25.42, 1263
14, 24.83, 1341
15, 22.16, 1314
16, 23.30, 1380
17, 21.81, 1281
18, 17.39, 1329
19, 17.16, 1245
20, 17.45, 1311
21, 16.99, 1281
22, 17.49, 1329
23, 17.26, 1290
24, 16.69, 1260
25, 17.19, 1320
26, 16.41, 1272
27, 16.75, 1323
28, 18.46, 1275
29, 17.98, 1284
30, 17.70, 1290
