seed, runtime(s), ecmin
1, 31.09, 885
2, 29.51, 816
3, 32.65, 834
4, 29.83, 888
5, 29.97, 861
6, 31.49, 801
7, 34.29, 870
8, 31.54, 852
9, 29.68, 879
10, 29.95, 906
11, 28.28, 825
12, 28.80, 807
13, 30.12, 873
14, 30.68, 894
15, 31.69, 843
16, 30.69, 864
17, 31.39, 960
18, 31.32, 804
19, 30.42, 909
20, 32.25, 897
21, 30.13, 858
22, 29.47, 837
23, 29.16, 852
24, 28.23, 849
25, 29.21, 834
26, 29.17, 897
27, 27.54, 882
28, 30.63, 858
29, 28.59, 864
30, 26.88, 870
