seed, runtime(s), ecmin
1, 20.45, 1284
2, 19.53, 1263
3, 19.00, 1269
4, 18.83, 1359
5, 19.17, 1368
6, 18.98, 1251
7, 19.10, 1308
8, 18.96, 1356
9, 18.48, 1317
10, 18.18, 1233
11, 18.59, 1251
12, 19.88, 1263
13, 19.13, 1302
14, 18.90, 1290
15, 18.78, 1308
16, 18.75, 1260
17, 19.00, 1311
18, 19.91, 1347
19, 20.59, 1338
20, 19.42, 1251
21, 19.00, 1389
22, 19.08, 1320
23, 18.91, 1287
24, 19.39, 1272
25, 19.71, 1335
26, 21.18, 1341
27, 20.79, 1323
28, 19.38, 1275
29, 18.55, 1200
30, 19.61, 1311
