seed, runtime(s), ecmin
1, 58.57, 1251
2, 57.90, 1353
3, 52.87, 1248
4, 53.72, 1383
5, 55.51, 1284
6, 53.28, 1401
7, 58.11, 1383
8, 53.95, 1362
9, 58.06, 1371
10, 56.11, 1458
11, 56.03, 1326
12, 54.52, 1329
13, 54.91, 1341
14, 57.28, 1404
15, 55.36, 1368
16, 51.53, 1299
17, 50.49, 1221
18, 51.22, 1236
19, 54.11, 1377
20, 52.57, 1437
21, 51.52, 1293
22, 51.82, 1275
23, 53.10, 1377
24, 50.90, 1329
25, 50.11, 1296
26, 49.61, 1224
27, 50.49, 1371
28, 49.64, 1287
29, 47.85, 1245
30, 49.60, 1386
