seed, runtime(s), ecmin
1, 8.10, 1026
2, 7.19, 1005
3, 6.45, 1014
4, 6.23, 1005
5, 6.97, 1008
6, 6.40, 1008
7, 6.38, 993
8, 6.06, 1008
9, 6.79, 1008
10, 7.30, 1014
11, 6.35, 1008
12, 6.71, 1011
13, 6.92, 1011
14, 6.40, 1017
15, 5.37, 1002
16, 6.88, 1005
17, 7.02, 1011
18, 6.69, 1011
19, 7.03, 999
20, 7.49, 999
21, 6.73, 1002
22, 5.94, 999
23, 7.14, 1011
24, 6.51, 1005
25, 6.09, 1002
26, 6.92, 1008
27, 7.37, 1002
28, 6.49, 1005
29, 6.77, 1005
30, 7.11, 1011
