seed, runtime(s), ecmin
1, 22.15, 789
2, 19.99, 780
3, 18.22, 756
4, 18.18, 771
5, 19.07, 804
6, 17.95, 780
7, 17.93, 768
8, 18.68, 780
9, 18.86, 765
10, 18.92, 792
11, 17.47, 732
12, 18.40, 789
13, 18.16, 768
14, 18.22, 756
15, 17.89, 768
16, 18.83, 750
17, 18.43, 783
18, 18.16, 774
19, 18.03, 759
20, 17.21, 789
21, 17.32, 774
22, 18.00, 759
23, 17.22, 834
24, 17.40, 762
25, 17.24, 756
26, 17.53, 747
27, 17.51, 822
28, 17.67, 768
29, 17.55, 759
30, 17.40, 789
