seed, runtime(s), ecmin
1, 13.55, 2547
2, 12.94, 2544
3, 12.86, 2598
4, 12.66, 2598
5, 12.93, 2550
6, 13.22, 2544
7, 13.82, 2568
8, 15.07, 2562
9, 14.35, 2565
10, 19.21, 2538
11, 18.70, 2535
12, 14.36, 2511
13, 13.17, 2550
14, 12.81, 2544
15, 13.00, 2559
16, 14.29, 2532
17, 12.73, 2577
18, 12.98, 2523
19, 13.18, 2589
20, 13.05, 2574
21, 12.87, 2520
22, 13.86, 2544
23, 13.08, 2553
24, 13.12, 2553
25, 13.84, 2547
26, 13.50, 2577
27, 14.22, 2520
28, 13.26, 2538
29, 13.25, 2565
30, 13.12, 2592
