seed, runtime(s), ecmin
1, 21.44, 1626
2, 17.77, 1617
3, 18.43, 1644
4, 19.97, 1668
5, 19.80, 1635
6, 19.85, 1587
7, 19.72, 1692
8, 19.85, 1641
9, 20.37, 1695
10, 18.92, 1689
11, 19.39, 1629
12, 19.84, 1620
13, 19.73, 1569
14, 17.87, 1632
15, 19.02, 1704
16, 19.12, 1662
17, 19.85, 1611
18, 19.42, 1623
19, 20.39, 1698
20, 19.66, 1578
21, 18.32, 1581
22, 18.94, 1653
23, 17.45, 1677
24, 17.93, 1641
25, 18.23, 1638
26, 17.92, 1710
27, 16.85, 1665
28, 14.97, 1596
29, 13.96, 1644
30, 13.84, 1608
