seed, runtime(s), ecmin
1, 23.41, 912
2, 21.48, 843
3, 22.05, 852
4, 22.45, 840
5, 21.65, 921
6, 21.52, 891
7, 20.96, 891
8, 22.35, 894
9, 23.81, 837
10, 24.48, 924
11, 23.16, 831
12, 20.97, 849
13, 21.81, 864
14, 21.96, 855
15, 19.98, 927
16, 20.30, 882
17, 21.12, 861
18, 20.41, 840
19, 21.68, 855
20, 20.69, 924
21, 24.36, 990
22, 22.10, 879
23, 22.81, 858
24, 22.02, 834
25, 23.71, 891
26, 21.01, 864
27, 22.87, 873
28, 22.57, 915
29, 21.61, 930
30, 21.36, 858
