seed, runtime(s), ecmin
1, 11.14, 930
2, 8.95, 927
3, 9.25, 939
4, 9.73, 930
5, 8.26, 948
6, 8.80, 930
7, 9.62, 948
8, 8.90, 963
9, 7.57, 933
10, 6.58, 924
11, 6.86, 942
12, 6.73, 936
13, 6.91, 945
14, 6.71, 960
15, 6.92, 936
16, 6.83, 936
17, 9.09, 951
18, 9.04, 942
19, 9.48, 942
20, 9.47, 942
21, 9.59, 939
22, 8.85, 960
23, 9.48, 933
24, 9.90, 936
25, 9.82, 933
26, 9.35, 963
27, 9.53, 933
28, 8.81, 936
29, 7.08, 954
30, 7.56, 945
