seed, runtime(s), ecmin
1, 18.63, 1419
2, 17.31, 1458
3, 18.02, 1449
4, 17.75, 1437
5, 18.56, 1443
6, 17.59, 1461
7, 17.63, 1485
8, 16.84, 1446
9, 18.47, 1464
10, 18.23, 1446
11, 17.91, 1407
12, 17.91, 1425
13, 17.40, 1431
14, 17.28, 1440
15, 18.05, 1434
16, 17.33, 1446
17, 18.72, 1437
18, 17.38, 1464
19, 18.45, 1428
20, 19.67, 1431
21, 16.64, 1437
22, 17.76, 1422
23, 16.17, 1431
24, 13.04, 1407
25, 12.63, 1458
26, 12.93, 1455
27, 13.00, 1497
28, 12.97, 1464
29, 12.66, 1440
30, 12.45, 1443
