seed, runtime(s), ecmin
1, 41.41, 840
2, 40.98, 870
3, 37.71, 891
4, 39.54, 921
5, 37.91, 876
6, 39.30, 915
7, 38.51, 939
8, 37.85, 906
9, 37.96, 915
10, 37.80, 819
11, 39.23, 861
12, 38.49, 915
13, 36.78, 864
14, 36.19, 921
15, 36.23, 906
16, 36.20, 855
17, 36.30, 915
18, 36.15, 924
19, 36.74, 966
20, 36.52, 924
21, 34.55, 891
22, 34.34, 921
23, 34.03, 918
24, 35.06, 867
25, 36.90, 894
26, 36.56, 936
27, 41.38, 954
28, 35.85, 864
29, 34.81, 864
30, 34.23, 888
