seed, runtime(s), ecmin
1, 16.38, 1953
2, 16.47, 1998
3, 16.55, 1935
4, 16.16, 1914
5, 15.90, 1923
6, 16.65, 1947
7, 16.15, 1938
8, 16.10, 1902
9, 15.83, 1878
10, 16.08, 1914
11, 16.03, 1911
12, 16.24, 1926
13, 16.66, 1959
14, 16.23, 1992
15, 16.20, 2058
16, 16.42, 1953
17, 16.36, 1917
18, 16.00, 1893
19, 16.83, 1908
20, 16.96, 1908
21, 18.33, 1914
22, 16.05, 1917
23, 17.93, 1905
24, 18.54, 1887
25, 17.95, 1974
26, 17.46, 1914
27, 17.21, 1899
28, 16.80, 1911
29, 17.15, 1920
30, 16.11, 1896
