Seed, Runtime(s), ecmin
2, 24.31, 1692
3, 24.82, 1692
4, 25.21, 1692
1, 25.58, 1689
6, 25.45, 1689
5, 25.56, 1692
7, 26.24, 1695
8, 26.37, 1683
9, 25.09, 1698
11, 25.06, 1686
12, 25.62, 1692
10, 25.70, 1689
16, 24.53, 1692
13, 24.72, 1698
14, 25.28, 1698
15, 25.40, 1689
17, 24.76, 1695
19, 25.03, 1686
20, 25.60, 1695
18, 25.67, 1692
21, 24.78, 1692
24, 24.93, 1692
23, 25.03, 1695
22, 25.10, 1701
25, 26.69, 1686
28, 26.86, 1686
27, 27.91, 1692
26, 29.58, 1692
30, 21.57, 1698
29, 22.08, 1695
