Seed, Runtime(s), ecmin
3, 49.83, 2328
1, 50.78, 2328
2, 51.39, 2328
4, 52.26, 2319
6, 49.09, 2334
7, 49.04, 2328
5, 49.92, 2322
8, 50.42, 2328
11, 49.27, 2328
9, 50.86, 2316
10, 51.91, 2331
12, 51.93, 2331
15, 54.14, 2331
13, 54.21, 2328
14, 54.69, 2331
16, 55.37, 2334
19, 49.58, 2325
17, 49.90, 2319
20, 50.05, 2328
18, 51.20, 2322
23, 48.74, 2340
24, 49.55, 2340
21, 50.05, 2334
22, 50.58, 2322
27, 52.14, 2331
25, 53.38, 2319
28, 53.54, 2316
26, 54.02, 2322
30, 41.18, 2325
29, 41.73, 2328
