Seed, Runtime(s), ecmin
1, 25.15, 1758
3, 26.10, 1755
2, 26.45, 1758
4, 26.87, 1755
8, 27.23, 1758
7, 27.63, 1755
5, 27.73, 1755
6, 28.39, 1755
9, 28.18, 1758
10, 28.41, 1761
11, 28.41, 1755
12, 29.01, 1761
14, 26.17, 1746
16, 26.25, 1752
15, 26.68, 1752
13, 26.98, 1761
18, 26.00, 1758
17, 26.28, 1764
19, 26.61, 1758
20, 26.62, 1734
24, 25.81, 1743
22, 26.12, 1755
21, 26.57, 1752
23, 26.79, 1755
27, 25.39, 1758
25, 26.20, 1743
26, 26.87, 1752
28, 27.31, 1755
30, 21.40, 1758
29, 21.48, 1752
