Seed, Runtime(s), ecmin
3, 5.30, 705
1, 5.45, 705
4, 5.60, 705
2, 6.46, 705
7, 5.33, 702
5, 5.48, 705
8, 6.03, 705
6, 6.15, 705
9, 5.53, 708
10, 5.52, 708
12, 5.82, 705
11, 6.10, 705
15, 5.15, 705
13, 5.63, 702
16, 5.72, 705
14, 6.10, 705
18, 7.82, 705
20, 7.85, 702
17, 8.27, 708
19, 8.46, 705
23, 5.86, 705
24, 6.09, 702
21, 6.47, 705
22, 6.74, 705
28, 5.63, 708
26, 5.68, 702
25, 5.90, 705
27, 6.16, 702
29, 4.19, 705
30, 4.61, 705
