Seed, Runtime(s), ecmin
1, 5.04, 705
4, 5.33, 705
3, 5.57, 708
2, 6.06, 708
7, 5.14, 708
6, 5.40, 702
8, 5.79, 705
5, 6.23, 708
10, 7.66, 708
12, 7.86, 708
9, 7.92, 705
11, 8.50, 708
13, 5.81, 705
16, 6.04, 708
14, 6.04, 705
15, 6.17, 705
20, 4.84, 708
17, 5.14, 702
19, 5.32, 711
18, 5.67, 708
24, 5.27, 705
22, 5.40, 708
21, 5.64, 705
23, 5.72, 702
26, 5.41, 705
25, 5.51, 708
28, 5.60, 702
27, 5.77, 708
29, 4.57, 705
30, 4.69, 708
