Seed, Runtime(s), ecmin
2, 18.61, 1326
3, 18.61, 1326
4, 19.47, 1329
1, 19.53, 1323
7, 18.61, 1329
8, 18.91, 1326
6, 19.22, 1323
5, 19.39, 1329
10, 18.84, 1326
12, 19.08, 1323
11, 19.34, 1326
9, 20.67, 1323
14, 17.65, 1326
13, 17.79, 1329
16, 18.09, 1326
15, 18.33, 1317
20, 17.32, 1332
17, 17.42, 1326
18, 18.54, 1326
19, 18.74, 1323
23, 18.84, 1332
24, 19.02, 1326
21, 19.29, 1323
22, 19.42, 1329
26, 18.21, 1326
25, 18.71, 1335
28, 19.36, 1320
27, 19.65, 1326
29, 14.77, 1329
30, 15.27, 1332
