Seed, Runtime(s), ecmin
4, 69.50, 2736
3, 70.03, 2736
1, 71.35, 2736
2, 71.54, 2730
6, 67.42, 2733
8, 67.94, 2730
7, 71.30, 2715
5, 74.91, 2727
9, 66.41, 2736
10, 66.91, 2709
12, 69.51, 2724
11, 70.36, 2739
15, 67.55, 2730
16, 68.79, 2709
14, 70.14, 2724
13, 71.67, 2718
20, 71.15, 2721
17, 73.12, 2727
19, 74.55, 2712
18, 74.73, 2730
23, 72.68, 2733
21, 73.32, 2727
22, 76.86, 2736
24, 79.17, 2727
26, 68.93, 2730
27, 69.24, 2727
25, 70.75, 2724
28, 71.08, 2724
29, 47.85, 2736
30, 49.79, 2721
