Seed, Runtime(s), ecmin
2, 17.08, 1410
3, 17.17, 1404
4, 17.74, 1404
1, 18.22, 1404
6, 17.33, 1407
7, 17.72, 1404
8, 17.79, 1404
5, 17.99, 1410
11, 17.67, 1398
9, 17.71, 1410
12, 17.98, 1398
10, 18.23, 1404
13, 17.62, 1404
14, 18.07, 1410
16, 18.65, 1407
15, 18.77, 1404
18, 18.82, 1407
20, 18.89, 1404
17, 19.44, 1407
19, 19.80, 1404
23, 19.27, 1407
22, 19.98, 1401
21, 20.41, 1395
24, 21.39, 1410
25, 18.44, 1401
26, 18.44, 1404
28, 19.24, 1404
27, 19.46, 1410
30, 14.28, 1407
29, 14.56, 1395
