Seed, Runtime(s), ecmin
4, 31.06, 2052
2, 31.77, 2049
1, 32.29, 2043
3, 32.68, 2043
6, 32.25, 2049
7, 32.62, 2055
5, 32.66, 2055
8, 32.85, 2049
12, 31.55, 2043
11, 31.78, 2052
9, 31.99, 2046
10, 33.23, 2040
15, 32.50, 2034
14, 32.52, 2034
13, 33.26, 2040
16, 33.82, 2037
18, 31.78, 2040
17, 32.33, 2031
20, 32.26, 2046
19, 32.62, 2043
22, 33.56, 2055
24, 33.95, 2031
23, 34.89, 2052
21, 35.07, 2046
27, 31.82, 2043
25, 32.28, 2037
28, 32.46, 2049
26, 32.72, 2034
29, 26.12, 2049
30, 26.42, 2046
