Seed, Runtime(s), ecmin
4, 88.09, 2334
1, 88.29, 2334
2, 90.05, 2316
3, 90.34, 2325
5, 91.59, 2328
6, 91.76, 2340
9, 82.39, 2331
10, 82.82, 2337
7, 83.33, 2322
12, 83.85, 2334
11, 84.60, 2325
8, 85.32, 2325
13, 83.06, 2322
15, 83.69, 2319
16, 87.51, 2325
14, 87.79, 2337
18, 88.18, 2331
17, 88.27, 2325
20, 81.47, 2307
19, 82.32, 2331
21, 82.66, 2325
23, 83.04, 2331
24, 83.01, 2331
22, 84.37, 2334
30, 75.94, 2325
27, 81.49, 2325
29, 81.67, 2316
28, 82.17, 2316
26, 82.49, 2331
25, 83.51, 2322
