Seed, Runtime(s), ecmin
5, 34.47, 1761
1, 34.65, 1746
4, 34.81, 1764
2, 36.80, 1758
3, 36.85, 1746
6, 37.14, 1761
12, 34.68, 1749
7, 35.28, 1758
8, 36.50, 1740
10, 36.80, 1758
11, 36.94, 1752
9, 37.24, 1752
14, 34.99, 1755
17, 37.05, 1737
16, 37.23, 1743
15, 37.33, 1755
13, 37.33, 1761
18, 37.71, 1758
22, 36.73, 1761
19, 37.15, 1764
24, 37.40, 1761
20, 37.50, 1755
21, 37.92, 1743
23, 38.13, 1746
27, 36.95, 1758
30, 37.28, 1752
26, 38.04, 1764
28, 38.35, 1761
25, 39.55, 1755
29, 40.35, 1755
