Seed, Runtime(s), ecmin
3, 53.60, 1944
5, 54.08, 1935
4, 55.05, 1929
1, 55.83, 1938
6, 56.58, 1941
2, 57.25, 1947
11, 51.99, 1929
7, 52.96, 1938
8, 53.28, 1935
9, 53.50, 1935
12, 54.03, 1941
10, 54.46, 1932
13, 53.42, 1944
18, 53.46, 1935
15, 53.61, 1932
17, 53.93, 1932
14, 55.20, 1935
16, 55.40, 1926
24, 61.73, 1938
20, 62.29, 1935
22, 63.07, 1929
23, 63.26, 1938
21, 64.34, 1941
19, 66.56, 1938
28, 58.83, 1938
30, 61.35, 1941
26, 61.62, 1938
27, 61.80, 1941
29, 61.93, 1938
25, 62.46, 1935
