Seed, Runtime(s), ecmin
3, 5.98, 705
1, 6.21, 705
4, 6.28, 705
2, 7.26, 705
5, 7.17, 705
7, 7.31, 702
8, 7.49, 705
6, 7.71, 705
9, 7.94, 708
10, 8.14, 708
12, 8.26, 705
11, 8.39, 705
15, 6.31, 705
13, 6.73, 702
16, 7.03, 705
14, 7.28, 705
17, 6.69, 708
18, 6.86, 705
19, 6.92, 705
20, 7.13, 702
23, 5.87, 705
21, 6.33, 705
24, 6.35, 702
22, 6.81, 705
28, 6.40, 708
26, 6.48, 702
25, 6.77, 705
27, 7.26, 702
29, 4.71, 705
30, 5.08, 705
