Seed, Runtime(s), mecmin
2, 5.71, 23.00
4, 5.82, 23.00
3, 5.98, 23.00
1, 6.01, 24.00
6, 5.65, 23.00
8, 5.81, 23.00
7, 5.87, 23.00
5, 5.89, 23.00
10, 5.65, 23.00
11, 5.91, 24.00
12, 5.92, 23.00
9, 5.93, 23.00
14, 5.66, 23.00
16, 5.81, 23.00
15, 5.81, 24.00
13, 6.01, 23.00
19, 5.98, 25.00
17, 6.04, 23.00
20, 6.12, 23.00
18, 6.42, 24.00
24, 6.02, 24.00
23, 6.08, 23.00
21, 6.14, 23.00
22, 6.17, 23.00
26, 5.88, 23.00
27, 5.87, 23.00
28, 6.02, 23.00
25, 6.06, 23.00
29, 4.42, 23.00
30, 4.77, 23.00
