Seed, Runtime(s), mecmin
4, 8.18, 23.00
1, 8.29, 23.00
2, 8.39, 23.00
3, 8.62, 23.00
6, 8.54, 23.00
5, 8.73, 23.00
12, 7.62, 23.00
11, 7.80, 23.00
9, 8.33, 23.00
10, 8.41, 23.00
8, 8.62, 22.00
7, 8.79, 23.00
15, 8.00, 21.00
13, 8.12, 23.00
17, 8.10, 23.00
16, 8.10, 23.00
14, 8.24, 20.00
18, 8.76, 24.00
22, 8.10, 21.00
23, 8.41, 23.00
19, 8.66, 23.00
21, 8.78, 21.00
20, 8.85, 23.00
24, 8.85, 20.00
25, 7.92, 20.00
28, 8.16, 20.00
27, 8.59, 23.00
30, 8.57, 21.00
26, 8.75, 23.00
29, 8.85, 18.00
