Seed, Runtime(s), mecmin
2, 17.25, 20
1, 18.30, 20
4, 16.09, 20
3, 18.34, 20
5, 16.32, 20
6, 17.13, 20
8, 14.79, 20
7, 17.66, 20
9, 16.42, 20
10, 17.09, 20
12, 16.55, 20
11, 17.55, 20
14, 16.28, 20
13, 16.72, 20
16, 15.74, 20
15, 16.02, 20
18, 16.14, 20
17, 16.33, 20
20, 16.33, 20
19, 16.78, 20
22, 17.32, 20
21, 17.81, 20
24, 15.48, 20
23, 16.83, 20
25, 18.65, 20
26, 19.07, 20
27, 18.90, 20
28, 19.57, 20
29, 16.35, 20
30, 17.07, 20
