Seed, Runtime(s), mecmin
2, 5.12, 24
1, 6.01, 24
4, 5.39, 23
3, 5.72, 23
5, 5.17, 21
6, 5.89, 20
8, 5.69, 24
7, 5.75, 23
9, 5.30, 23
10, 5.71, 18
11, 5.16, 23
12, 5.59, 20
13, 5.67, 23
14, 5.85, 23
15, 5.22, 24
16, 5.38, 21
17, 5.06, 20
18, 6.08, 23
20, 4.81, 23
19, 5.25, 23
22, 4.83, 23
21, 5.24, 21
24, 5.34, 24
23, 5.46, 20
26, 5.63, 23
25, 5.70, 23
28, 5.20, 24
27, 5.79, 23
30, 5.51, 23
29, 5.66, 20
