Seed, Runtime(s), mecmin
1, 22.01, 22
2, 22.50, 23
4, 25.76, 22
3, 26.49, 23
6, 21.95, 23
5, 22.62, 21
7, 22.26, 23
8, 23.05, 24
10, 21.34, 22
9, 25.31, 22
11, 22.37, 23
12, 23.03, 24
13, 22.27, 22
14, 25.71, 23
16, 22.53, 24
15, 22.83, 23
17, 21.00, 24
18, 24.94, 24
20, 21.13, 23
19, 24.71, 24
22, 20.84, 21
21, 24.47, 21
23, 23.54, 24
24, 24.00, 22
26, 24.04, 23
25, 24.15, 24
28, 22.62, 23
27, 23.96, 24
29, 21.86, 21
30, 22.90, 21
