Seed, Runtime(s), ecmin
1, 46.88, 2727
2, 47.34, 2730
3, 46.86, 2727
4, 47.39, 2730
6, 46.34, 2736
5, 48.73, 2715
7, 46.01, 2730
8, 46.73, 2718
10, 45.92, 2742
9, 47.51, 2727
11, 45.67, 2730
12, 48.41, 2709
13, 47.75, 2727
14, 48.84, 2718
16, 46.63, 2739
15, 48.18, 2727
17, 46.94, 2733
18, 48.37, 2733
19, 46.28, 2733
20, 49.13, 2724
22, 44.96, 2733
21, 48.34, 2736
24, 46.67, 2721
23, 47.48, 2724
25, 45.64, 2712
26, 48.22, 2715
27, 46.77, 2724
28, 49.22, 2730
29, 47.10, 2721
30, 47.70, 2730
