Seed, Runtime(s), ecmin
2, 79.66, 3276
1, 80.59, 3276
3, 77.65, 3267
4, 78.28, 3267
5, 82.09, 3264
6, 84.54, 3279
8, 77.76, 3273
7, 78.92, 3279
9, 76.57, 3279
10, 78.08, 3276
11, 81.53, 3273
12, 82.79, 3276
13, 77.53, 3270
14, 82.27, 3267
16, 77.94, 3279
15, 78.93, 3270
17, 77.24, 3273
18, 80.85, 3276
20, 76.87, 3273
19, 78.53, 3258
22, 78.04, 3279
21, 79.57, 3279
24, 78.90, 3267
23, 79.74, 3273
26, 75.79, 3273
25, 77.47, 3279
28, 79.32, 3273
27, 79.85, 3273
30, 75.96, 3267
29, 83.09, 3270
