Seed, Runtime(s), ecmin
2, 3.74, 822
1, 4.89, 819
3, 4.76, 819
4, 5.03, 822
5, 4.11, 822
6, 4.36, 822
7, 3.74, 822
8, 4.44, 822
10, 4.44, 816
9, 4.56, 822
11, 3.63, 825
12, 4.60, 822
14, 4.19, 816
13, 4.29, 822
16, 4.07, 819
15, 4.36, 819
18, 4.41, 819
17, 4.45, 819
19, 4.02, 819
20, 4.44, 816
22, 3.82, 822
21, 4.44, 825
24, 4.33, 822
23, 4.39, 825
25, 4.48, 822
26, 4.59, 822
27, 4.62, 819
28, 5.02, 819
30, 4.35, 822
29, 4.81, 822
