Seed, Runtime(s), ecmin
1, 27.04, 2040
2, 27.79, 2052
3, 27.44, 2043
4, 29.16, 2049
6, 31.30, 2043
5, 31.87, 2052
7, 30.39, 2055
8, 31.15, 2049
9, 32.39, 2037
10, 32.80, 2040
12, 32.72, 2049
11, 33.38, 2037
13, 31.10, 2046
14, 32.50, 2049
15, 30.21, 2037
16, 30.85, 2046
18, 31.44, 2049
17, 31.72, 2037
20, 30.92, 2046
19, 30.95, 2031
22, 32.86, 2049
21, 34.19, 2043
23, 31.08, 2046
24, 31.41, 2037
26, 36.31, 2040
25, 36.45, 2040
27, 36.54, 2052
28, 36.63, 2049
29, 31.76, 2052
30, 32.06, 2040
