Seed, Runtime(s), ecmin
1, 20.91, 1758
2, 21.70, 1758
4, 21.53, 1758
3, 22.29, 1758
5, 20.83, 1755
6, 22.29, 1761
8, 21.31, 1764
7, 22.87, 1758
9, 20.63, 1758
10, 21.17, 1746
12, 21.95, 1749
11, 22.11, 1752
13, 20.46, 1761
14, 22.59, 1761
16, 21.54, 1749
15, 22.56, 1755
17, 20.17, 1758
18, 25.12, 1755
20, 20.12, 1752
19, 21.15, 1758
21, 21.00, 1752
22, 21.06, 1755
23, 20.56, 1752
24, 21.97, 1758
25, 21.52, 1758
26, 23.16, 1755
28, 21.17, 1749
27, 22.50, 1758
30, 21.21, 1758
29, 25.49, 1758
