Seed, Runtime(s), ecmin
2, 63.27, 2865
1, 63.55, 2868
4, 61.95, 2868
3, 63.11, 2859
6, 62.55, 2871
5, 62.77, 2868
8, 64.04, 2862
7, 65.51, 2868
10, 63.83, 2856
9, 64.88, 2865
12, 61.92, 2868
11, 62.40, 2865
13, 62.38, 2856
14, 63.49, 2868
16, 65.38, 2862
15, 67.17, 2853
18, 61.87, 2862
17, 63.94, 2859
20, 62.47, 2874
19, 62.67, 2856
21, 63.88, 2859
22, 64.55, 2868
24, 61.41, 2850
23, 61.44, 2874
25, 64.65, 2859
26, 75.22, 2868
28, 61.24, 2862
27, 61.72, 2862
29, 65.12, 2865
30, 65.84, 2856
