Seed, Runtime(s), ecmin
1, 15.18, 1335
2, 15.29, 1329
4, 14.69, 1332
3, 15.44, 1326
6, 15.47, 1332
5, 15.51, 1323
7, 15.14, 1326
8, 15.53, 1329
9, 14.67, 1329
10, 15.11, 1329
11, 14.31, 1329
12, 14.59, 1329
14, 14.41, 1332
13, 14.99, 1329
15, 14.50, 1323
16, 15.44, 1329
18, 15.10, 1329
17, 15.85, 1323
20, 14.26, 1329
19, 15.79, 1326
22, 15.35, 1332
21, 15.40, 1323
23, 14.75, 1323
24, 14.83, 1329
26, 13.87, 1329
25, 14.97, 1329
28, 14.67, 1335
27, 15.48, 1326
30, 15.06, 1326
29, 15.15, 1320
