Seed, Runtime(s), ecmin
2, 58.62, 2574
1, 59.55, 2577
3, 52.16, 2586
4, 55.23, 2556
5, 51.31, 2577
6, 51.36, 2571
7, 51.38, 2571
8, 53.19, 2568
10, 49.74, 2580
9, 49.77, 2559
11, 52.28, 2577
12, 54.23, 2571
13, 51.06, 2571
14, 56.05, 2568
15, 50.59, 2571
16, 51.49, 2574
17, 49.52, 2586
18, 51.56, 2571
19, 51.72, 2571
20, 51.93, 2574
22, 51.76, 2580
21, 52.82, 2574
24, 48.77, 2574
23, 50.71, 2574
26, 50.00, 2574
25, 50.54, 2574
28, 49.32, 2571
27, 51.83, 2577
30, 50.35, 2580
29, 50.84, 2580
