Seed, Runtime(s), ecmin
2, 43.22, 2286
1, 44.45, 2277
3, 41.00, 2271
4, 44.16, 2271
5, 42.47, 2268
6, 42.74, 2289
8, 49.60, 2280
7, 49.94, 2271
10, 47.48, 2283
9, 47.66, 2277
12, 42.69, 2280
11, 43.90, 2280
13, 42.96, 2286
14, 43.93, 2271
15, 45.03, 2277
16, 45.67, 2271
17, 40.81, 2280
18, 42.56, 2280
19, 46.86, 2271
20, 47.53, 2277
22, 40.79, 2271
21, 41.00, 2274
24, 39.55, 2286
23, 40.28, 2274
25, 40.80, 2283
26, 41.57, 2286
28, 41.76, 2283
27, 43.62, 2271
29, 42.22, 2283
30, 42.28, 2274
