Seed, Runtime(s), ecmin
2, 8.16, 1374
1, 8.73, 1368
4, 7.34, 1371
3, 7.43, 1371
6, 7.13, 1374
5, 7.65, 1371
7, 7.48, 1377
8, 7.58, 1374
9, 7.28, 1368
10, 7.89, 1374
11, 7.72, 1374
12, 8.01, 1368
13, 8.19, 1371
14, 8.80, 1371
16, 6.66, 1374
15, 8.11, 1374
17, 7.35, 1374
18, 8.32, 1371
20, 8.20, 1371
19, 8.21, 1371
22, 7.53, 1368
21, 7.80, 1371
24, 7.45, 1374
23, 7.65, 1371
25, 7.06, 1374
26, 7.40, 1371
27, 6.12, 1377
28, 7.59, 1374
30, 6.68, 1371
29, 6.95, 1374
