Seed, Runtime(s), ecmin
2, 21.45, 2604
1, 22.68, 2592
3, 21.52, 2598
4, 23.57, 2604
6, 22.04, 2586
5, 22.63, 2601
7, 21.92, 2607
8, 22.38, 2604
9, 23.58, 2598
10, 24.05, 2601
11, 22.47, 2601
12, 24.01, 2604
13, 23.18, 2601
14, 23.56, 2598
16, 22.89, 2598
15, 23.39, 2604
18, 22.64, 2610
17, 23.02, 2598
20, 21.58, 2607
19, 22.03, 2601
21, 21.72, 2592
22, 22.90, 2598
23, 21.93, 2607
24, 22.07, 2613
26, 22.69, 2610
25, 23.15, 2589
27, 21.96, 2601
28, 22.54, 2601
30, 21.16, 2601
29, 21.87, 2604
